38170, 62861
38185, 34968
38186, 49547
38190, 59537
38192, 84282
38193, 90524
38216, 22742
38219, 86690
38220, 69383
38226, 8750
38259, 32972
38262, 85745
38270, 82751
38295, 6748
38302, 73940
38339, 48758
38340, 33234
38342, 81803
38344, 99810
38358, 49007
38360, 91861
38363, 28554
38364, 58905
38368, 2846
38369, 36127
38403, 91435
38406, 6097
38410, 82378
38427, 74916
38437, 17087
38444, 29983
38450, 41894
38452, 71049
38479, 97496
38484, 46779
38486, 79400
38495, 81391
38500, 91163
38502, 92583
38518, 43205
38540, 25888
38548, 17851
38553, 41282
38554, 13083
38556, 46361
38560, 91876
38561, 41860
38565, 69585
38567, 71510
38569, 53878
38571, 82416
38582, 55428
38627, 50172
38633, 74198
38645, 19269
38646, 58467
38647, 12335
38657, 70549
38660, 23778
38667, 25378
38668, 78258
38673, 81143
38692, 12758
38695, 98262
38705, 54452
38708, 35118
38721, 72431
38729, 33518
38730, 11176
38752, 36979
38771, 83127
38777, 16760
38778, 63804
38790, 85491
38816, 54513
38830, 3365
38832, 93810
38848, 57414
38856, 89673
38866, 33212
38867, 41401
38871, 78905
38872, 38633
38888, 37801
38915, 45286
38956, 46044
38973, 93270
38978, 17071
38990, 76619
38997, 84763
39002, 95986
39009, 38866
39023, 23474
39025, 37371
39042, 46591
39045, 32564
39054, 28963
39056, 59892
39070, 9594
39077, 3965
39081, 24816
39086, 44467
39092, 46325
39107, 77143
39109, 76579
39121, 76357
39150, 58850
39153, 93522
39155, 17332
39170, 20662
39181, 29000
39186, 6816
39188, 79479
39216, 33453
39241, 79758
39255, 9898
39274, 83173
39286, 12312
39288, 13607
39307, 48213
39316, 15365
39324, 16504
39325, 62024
39334, 24777
39336, 61450
39337, 8539
39339, 31131
39352, 25025
39354, 98310
39361, 3218
39384, 44015
39401, 75268
39403, 8675
39407, 37195
39409, 59531
39418, 18777
39422, 20830
39425, 91067
39429, 23581
39434, 43437
39437, 3633
39442, 76576
39445, 98727
39451, 67253
39457, 78722
39461, 77994
39463, 51199
39475, 7053
39485, 21307
39493, 47897
39560, 85207
39567, 72356
39570, 6836
39574, 51739
39585, 90186
39590, 92110
39605, 45678
39620, 31133
39630, 48458
39633, 92286
39638, 96101
39641, 28031
39673, 68593
39690, 3946
39698, 78887
39702, 32233
39707, 81020
39720, 94564
39728, 25155
39732, 44196
39734, 58429
39749, 56272
39767, 30297
39771, 45915
39772, 1925
39788, 94416
39791, 434
39804, 47306
39816, 95659
39817, 2068
39843, 13011
39847, 33063
39866, 91068
39872, 77132
39893, 90535
39914, 78147
39926, 64224
39928, 97512
39933, 90144
39938, 12623
39956, 9588
39963, 7215
39965, 59279
39976, 21574
39986, 91791
40004, 19774
40011, 26665
40013, 96354
40035, 41909
40038, 43218
40054, 29045
40057, 12920
40060, 6161
40078, 33074
40080, 38188
40098, 24581
40112, 76741
40114, 3101
40132, 18680
40133, 24416
40135, 6060
40141, 35528
40163, 32546
40166, 86874
40193, 91223
40197, 7693
40207, 90419
40216, 65571
40234, 88674
40251, 36421
40278, 38659
40279, 84680
40285, 80901
40291, 6737
40296, 22171
40310, 26805
40339, 45255
40351, 61972
40369, 65924
40372, 16137
40397, 9349
40402, 93990
40411, 79636
40424, 29231
40428, 16731
40431, 43697
40433, 82523
40435, 9726
40436, 46550
40450, 25808
40470, 10796
40490, 75296
40493, 43866
40496, 45003
40498, 251
40501, 39497
40517, 4191
40541, 83141
40543, 85033
40544, 20007
40548, 8172
40580, 24228
40585, 22186
40596, 92920
40601, 53191
40617, 87690
40621, 30057
40629, 69685
40631, 34735
40634, 24426
40654, 43473
40669, 21746
40694, 92535
40743, 12897
40749, 79812
40751, 12635
40757, 29066
40768, 55984
40773, 80883
40778, 22276
40792, 45130
40814, 34993
40823, 31597
40824, 88653
40825, 58471
40830, 10192
40834, 82066
40843, 84191
40850, 43659
40853, 6363
40857, 38840
40865, 89261
40869, 79993
40873, 7175
40877, 12984
40901, 3254
40913, 38508
40954, 27442
40958, 82959
40968, 21052
40969, 59151
40977, 9981
40980, 92997
40982, 22729
40991, 2501
40996, 15898
40997, 73440
41002, 54654
41004, 72595
41005, 21403
41023, 7684
41026, 4133
41034, 30582
41035, 60963
41038, 6036
41049, 66790
41061, 65122
41063, 21922
41067, 70510
41113, 51774
41129, 53489
41171, 31057
41173, 28866
41178, 96430
41180, 43695
41182, 48001
41207, 58109
41242, 51087
41243, 4442
41322, 47677
41325, 57565
41339, 9478
41360, 27350
41361, 22372
41379, 65125
41382, 55440
41386, 23219
41388, 51500
41398, 94033
41401, 65609
41411, 49109
41422, 62303
41426, 87868
41427, 35953
41437, 70528
41438, 69438
41440, 2437
41441, 97911
41442, 17345
41462, 28771
41472, 88175
41485, 77716
41505, 69657
41514, 23710
41517, 7271
41526, 3331
41533, 47432
41535, 39127
41546, 85108
41557, 64036
41574, 20625
41580, 95279
41585, 74759
41589, 68220
41592, 54009
41597, 27214
41598, 73036
41604, 8133
41615, 77758
41630, 73982
41636, 67536
41644, 73541
41659, 82967
41664, 85000
41672, 29423
41682, 17910
41683, 86094
41689, 63998
41693, 14126
41701, 464
41708, 16959
41725, 44464
41732, 86895
41740, 88451
41769, 81863
41773, 11104
41792, 56347
41796, 12609
41798, 78497
41818, 87818
41850, 6775
41870, 45096
41874, 35064
41888, 52935
41911, 97786
41915, 35226
41926, 29087
41930, 48327
41933, 85641
41954, 20745
41962, 69917
41982, 74889
41983, 5561
41984, 41123
42004, 54461
42009, 63813
42069, 99485
42076, 8744
42090, 93736
42092, 9770
42108, 70577
42140, 31250
42141, 10402
42166, 36046
42175, 38029
42197, 67249
42198, 2509
42222, 28701
42270, 16471
42283, 98456
42284, 97518
42309, 82861
42311, 99745
42312, 78486
42313, 88218
42319, 49340
42321, 23564
42333, 61739
42339, 97595
42351, 71899
42354, 46589
42364, 50637
42372, 70475
42386, 29153
42400, 14259
42421, 54655
42449, 4466
42465, 95210
42477, 82986
42489, 73540
42513, 19727
42519, 91888
42523, 23955
42531, 98943
42552, 97554
42554, 7754
42578, 8693
42590, 49759
42616, 46978
42640, 39353
42646, 29664
42676, 83919
42679, 85388
42686, 91261
42700, 45440
42710, 39944
42724, 65620
42736, 91874
42756, 53883
42758, 39237
42768, 30334
42805, 60775
42816, 35884
42827, 67114
42830, 99278
42841, 44005
42846, 89059
42876, 19387
42897, 82946
42908, 45203
42910, 25828
42913, 65001
42962, 90351
42975, 74736
42976, 80701
42980, 26531
43016, 72398
43042, 83885
43046, 78369
43061, 91047
43094, 85873
43104, 56567
43105, 19090
43110, 63033
43119, 84897
43134, 54407
43137, 37775
43143, 45776
43149, 78554
43178, 17574
43185, 89404
43197, 54858
43206, 13818
43216, 1922
43217, 70351
43241, 3942
43245, 81185
43262, 16220
43271, 92803
43289, 43191
43311, 53925
43331, 1703
43334, 45007
43336, 35799
43343, 54456
43362, 69614
43369, 97197
43370, 64560
43374, 57117
43399, 27699
43403, 49211
43434, 85205
43470, 35287
43476, 31462
43478, 5026
43489, 95869
43523, 6964
43529, 23365
43530, 95811
43537, 13533
43561, 17966
43588, 33034
43600, 2608
43601, 51273
43614, 31882
43618, 57966
43624, 32877
43642, 38010
43658, 76732
43667, 30548
43674, 75530
43682, 74165
43688, 38014
43690, 73262
43708, 4525
43713, 92327
43715, 99889
43717, 63923
43722, 15636
43745, 25372
43765, 71268
43776, 93821
43803, 74149
43804, 95793
43826, 14408
43829, 42657
43836, 47060
43841, 91537
43842, 78319
43848, 76288
43876, 2460
43886, 3226
43887, 89365
43921, 12506
43941, 39794
43943, 5247
43946, 42469
43947, 63621
43949, 12135
43955, 76881
43966, 15927
43982, 17045
43983, 77873
43987, 54661
44008, 48505
44017, 74358
44039, 22423
44044, 69902
44068, 39222
44076, 44730
44084, 58037
44085, 56377
44091, 16581
44119, 91716
44126, 19252
44134, 32077
44153, 43147
44157, 91671
44170, 73758
44173, 22037
44178, 37739
44219, 12868
44230, 82365
44238, 79354
44248, 38615
44250, 63861
44251, 54555
44283, 20675
44292, 67564
44313, 2324
44316, 67499
44325, 88457
44330, 33008
44347, 70211
44349, 2410
44376, 76450
44382, 45589
44401, 21937
44414, 94188
44415, 17614
44427, 9249
44433, 64339
44437, 81925
44450, 21610
44492, 22743
44506, 93620
44522, 17926
44530, 13816
44545, 83420
44551, 52096
44568, 57258
44570, 94461
44581, 35913
44621, 46866
44635, 83870
44661, 5162
44663, 94906
44664, 1593
44676, 30662
44707, 54616
44713, 3765
44722, 58953
44732, 61101
44735, 74707
44736, 97044
44737, 31126
44745, 64883
44750, 35210
44760, 8784
44770, 28360
44776, 11028
44790, 25885
44792, 7884
44800, 81156
44803, 5490
44809, 96438
44844, 74061
44845, 7400
44846, 10453
44855, 55508
44858, 85998
44859, 63033
44874, 36657
44882, 27175
44894, 19230
44941, 58086
44954, 86233
44962, 16770
44964, 41964
44967, 36616
44968, 29572
44976, 18557
44977, 65028
44978, 46293
45002, 16121
45013, 35105
45059, 60491
45064, 4627
45066, 91381
45075, 1242
45078, 41335
45079, 66527
45083, 74919
45096, 13550
45098, 61200
45126, 62492
45133, 38907
45136, 54164
45139, 68259
45148, 46273
45164, 8662
45172, 37095
45191, 51943
45219, 2707
45226, 67338
45227, 28782
45247, 57699
45256, 48636
45258, 41782
45260, 97308
45269, 58482
45296, 38783
45312, 52889
45332, 71819
45335, 25494
45350, 45870
45351, 74025
45367, 73410
45371, 82996
45375, 39222
45387, 95725
45399, 97527
45409, 75122
45424, 14792
45433, 98877
45434, 81716
45444, 21315
45469, 62561
45474, 68241
45496, 81045
45530, 62787
45534, 97693
45536, 85111
45539, 24991
45541, 36980
45561, 35954
45599, 93636
45600, 13662
45612, 42396
45633, 45191
45642, 86133
45649, 77386
45657, 36784
45662, 12577
45670, 18888
45674, 42506
45675, 34765
45697, 8220
45704, 19977
45708, 83251
45709, 27977
45717, 8750
45736, 34010
45741, 2982
45748, 23567
45784, 23502
45785, 81275
45786, 15466
45794, 49066
45819, 97226
45856, 66244
45879, 54451
45883, 87434
45884, 79417
45890, 22743
45896, 72564
45908, 2028
45911, 28283
45921, 68207
45929, 55677
45945, 55010
45956, 43350
45968, 85245
46002, 31606
46030, 85847
46033, 12580
46039, 70748
46043, 98107
46045, 59816
46050, 25095
46053, 49092
46069, 45791
46073, 23202
46093, 2476
46096, 3993
46107, 82367
46108, 46759
46109, 32594
46122, 77269
46159, 93185
46170, 2511
46173, 42996
46190, 18359
46191, 12186
46192, 40490
46194, 12581
46220, 60038
46264, 9755
46265, 48122
46301, 62394
46309, 43092
46312, 43587
46315, 53378
46319, 93995
46341, 45688
46348, 76609
46349, 73210
46355, 10861
46358, 97461
46360, 59408
46383, 56478
46389, 96569
46404, 14631
46405, 87544
46411, 98152
46433, 17686
46451, 47620
46458, 76005
46475, 74466
46479, 39778
46481, 1824
46485, 56006
46492, 4116
46498, 79825
46517, 80370
46527, 70274
46537, 47046
46544, 35534
46549, 57100
46554, 43925
46558, 62573
46569, 36276
46595, 28370
46597, 96175
46604, 40915
46615, 43742
46627, 35884
46629, 18800
46632, 13292
46634, 88731
46639, 81095
46651, 44210
46655, 42612
46663, 99870
46670, 39549
46674, 96093
46683, 90541
46688, 5488
46706, 54467
46709, 43921
46770, 29410
46793, 3064
46801, 22513
46825, 58574
46827, 56089
46832, 32814
46848, 1998
46867, 91291
46874, 92458
46892, 33450
46908, 23871
46910, 39356
46958, 62265
46964, 41068
46970, 94776
46972, 70129
46975, 11975
46976, 32328
46985, 74883
47007, 83551
47009, 20275
47036, 70518
47037, 53389
47041, 42537
47046, 18347
47047, 23539
47055, 74170
47058, 40866
47073, 3020
47078, 58458
47095, 35806
47097, 83617
47103, 29491
47131, 40781
47132, 17682
47133, 30413
47139, 18622
47151, 97319
47164, 79163
47171, 58686
47173, 62075
47174, 88576
47181, 15342
47184, 41666
47191, 63917
47203, 85101
47211, 71766
47231, 53366
47253, 70466
47258, 66553
47277, 59992
47292, 64507
47334, 44028
47335, 11793
47355, 98778
47378, 33753
47380, 6771
47381, 3742
47382, 97865
47384, 4293
47387, 52031
47396, 41808
47423, 17585
47445, 75417
47446, 96620
47465, 76413
47478, 13838
47479, 21343
47482, 99874
47500, 56654
47514, 30610
47516, 50679
47529, 64473
47537, 39115
47544, 29175
47564, 52183
47567, 64544
47568, 11338
47574, 2038
47576, 75439
47580, 58107
47598, 28787
47620, 81500
47630, 92764
47642, 34751
47646, 6530
47662, 37418
47667, 81873
47670, 68566
47671, 24299
47681, 55627
47686, 55769
47701, 28724
47728, 26220
47733, 91822
47735, 39408
47737, 84427
47756, 17576
47757, 9209
47762, 67394
47773, 43868
47800, 5605
47832, 79100
47854, 85945
47865, 67303
47869, 96939
47880, 90406
47881, 24180
47889, 89516
47890, 40045
47895, 36485
47899, 14449
47920, 22989
47951, 53223
47957, 16940
47960, 54789
47993, 62042
47997, 38910
48020, 94705
48026, 43651
48033, 9833
48051, 32734
48057, 64549
48061, 58486
48068, 92876
48070, 80372
48073, 25670
48093, 1102
48098, 93580
48100, 18991
48112, 92701
48126, 98713
48128, 24185
48135, 89506
48139, 2034
48140, 52761
48180, 71025
48190, 28428
48199, 60746
48200, 24814
48240, 55806
48243, 92246
48245, 6656
48247, 82471
48278, 59273
48292, 67643
48301, 29782
48303, 92952
48309, 92368
48319, 89815
48345, 40135
48346, 75239
48375, 44941
48388, 48953
48396, 26994
48416, 80686
48444, 39222
48461, 80707
48470, 39702
48471, 94798
48479, 25399
48486, 84228
48494, 98631
48495, 20672
48498, 87288
48509, 32390
48517, 61833
48525, 89311
48536, 19052
48561, 60356
48570, 78897
48608, 86176
48624, 73232
48649, 46563
48662, 91691
48686, 79915
48695, 21976
48699, 56972
48704, 23060
48717, 27333
48722, 3001
48729, 67971
48731, 26452
48734, 73132
48752, 39692
48754, 11058
48755, 43350
48757, 45385
48759, 61349
48767, 28735
48788, 48554
48791, 78791
48810, 4825
48814, 55933
48818, 53820
48819, 33966
48829, 60804
48861, 42172
48871, 17609
48873, 12201
48882, 42579
48886, 64201
48887, 77354
48889, 42156
48890, 70263
48904, 73653
48905, 72123
48916, 35580
48925, 3752
48929, 87023
48935, 13062
48936, 37522
48942, 88914
48952, 73802
48964, 63769
48975, 44860
48977, 50237
48985, 97390
48986, 54795
48990, 40487
48993, 98721
48997, 80750
48998, 80193
49016, 49722
49025, 4045
49051, 11676
49069, 68435
49079, 33569
49089, 25213
49098, 16847
49102, 31203
49103, 84309
49104, 89620
49129, 57776
49132, 734
49150, 25036
49154, 29007
49174, 1073
49177, 24291
49184, 62349
49216, 21839
49252, 22703
49257, 91992
49286, 51103
49288, 53317
49290, 14789
49291, 38538
49292, 95981
49294, 50937
49300, 7118
49301, 19486
49325, 93353
49340, 42131
49343, 62699
49347, 39110
49354, 72116
49364, 38657
49366, 87286
49382, 15778
49383, 68099
49388, 51146
49397, 32037
49420, 51287
49430, 76712
49442, 67322
49443, 29079
49454, 69766
49470, 43868
49479, 63795
49484, 78175
49492, 85272
49493, 69211
49507, 38451
49540, 21775
49560, 83985
49589, 89841
49593, 66508
49597, 27406
49602, 35349
49610, 84468
49616, 17217
49618, 44982
49623, 2386
49634, 7068
49639, 69334
49650, 60297
49664, 14946
49665, 98997
49672, 75270
49674, 95789
49686, 93709
49713, 2514
49726, 89667
49728, 56903
49732, 77824
49734, 17764
49736, 64253
49739, 9462
49811, 53301
49812, 50168
49831, 71917
49841, 68495
49878, 72960
49882, 58645
49898, 47478
49901, 11790
49903, 2761
49906, 12165
49909, 22811
49913, 82863
49915, 49398
49941, 45420
49942, 13386
49944, 11869
49948, 27443
49955, 63363
49969, 65327
49979, 76883
50000, 23970
50001, 64004
50022, 94708
50026, 33474
50029, 15110
50049, 94543
50064, 93544
50066, 22994
50067, 55039
50078, 98463
50088, 3156
50093, 51263
50094, 64266
50097, 98321
50100, 86034
50104, 9448
50123, 83961
50129, 43075
50139, 38861
50146, 93861
50169, 54588
50174, 92630
50175, 94816
50182, 30132
50186, 16316
50196, 35538
50197, 22376
50221, 40480
50241, 32304
50242, 77107
50245, 16806
50247, 42136
50249, 64107
50258, 38505
50261, 73314
50283, 19364
50312, 22172
50315, 74186
50320, 27099
50335, 42544
50336, 25791
50340, 64221
50341, 65704
50343, 56773
50345, 7610
50361, 64322
50374, 80970
50391, 28135
50419, 70794
50425, 95902
50434, 89548
50454, 67420
50468, 15533
50473, 52106
50476, 13651
50491, 11352
50501, 40365
50508, 73748
50534, 19053
50538, 4201
50546, 65497
50561, 88798
50573, 6094
50574, 35105
50578, 65947
50596, 81627
50604, 8760
50609, 63449
50610, 2316
50611, 5668
50619, 50732
50620, 48952
50622, 8354
50626, 33232
50634, 17414
50636, 14239
50651, 589
50658, 45200
50659, 92420
50674, 49105
50706, 89
50712, 97306
50713, 76232
50719, 81102
50723, 68448
50725, 90337
50733, 82095
50735, 51817
50742, 18246
50753, 2414
50788, 55035
50790, 97378
50798, 5168
50829, 31752
50839, 81244
50877, 20190
50912, 16400
50958, 11464
50961, 90975
50966, 84665
50971, 90756
50972, 67057
50985, 80456
50988, 80205
51008, 69392
51016, 42077
51040, 97538
51061, 52379
51077, 35540
51080, 38879
51084, 96187
51087, 84154
51103, 82790
51104, 36653
51109, 20662
51110, 12161
51115, 43890
51118, 48811
51125, 88424
51133, 76828
51135, 89866
51136, 9488
51139, 27857
51148, 5524
51165, 50736
51169, 82572
51180, 62352
51213, 41835
51225, 21088
51237, 31733
51241, 79023
51258, 16305
51263, 56287
51280, 33661
51298, 42143
51318, 81472
51347, 69291
51361, 21179
51367, 72174
51370, 82238
51373, 85871
51383, 84350
51437, 32582
51445, 85046
51457, 18733
51488, 75712
51499, 78283
51500, 38139
51504, 20410
51506, 76333
51508, 92370
51519, 23516
51541, 73963
51546, 44058
51547, 8316
51552, 33089
51553, 30156
51586, 88256
51598, 69652
51606, 38568
51610, 87852
51613, 85597
51617, 94297
51624, 50346
51658, 88626
51698, 2262
51700, 41820
51702, 3562
51707, 87684
51709, 68334
51718, 40985
51728, 26454
51743, 86045
51753, 83354
51764, 69368
51772, 42761
51782, 84535
51811, 78725
51816, 6595
51819, 56966
51839, 98890
51869, 77617
51874, 3990
51875, 10984
51879, 1940
51880, 96607
51902, 29118
51905, 33945
51911, 68359
51935, 33806
51944, 43454
51957, 30914
51965, 46641
51978, 35856
51980, 2311
51988, 91154
51989, 40922
52019, 80669
52023, 51988
52029, 75885
52048, 44046
52073, 57365
52074, 94341
52075, 16529
52082, 99530
52094, 94926
52098, 60090
52102, 73450
52108, 16571
52114, 16129
52120, 25955
52126, 83844
52154, 63612
52155, 68024
52163, 44374
52170, 10123
52172, 50684
52174, 84621
52178, 85352
52179, 92684
52207, 56571
52211, 62586
52215, 1139
52224, 122
52235, 44900
52259, 62830
52260, 22026
52289, 29832
52290, 19976
52308, 4688
52309, 56283
52314, 13181
52325, 59519
52342, 70066
52359, 80351
52392, 31317
52393, 36726
52400, 12417
52412, 60763
52414, 31459
52416, 67367
52461, 82631
52469, 23092
52473, 38121
52494, 28887
52498, 49069
52522, 10715
52531, 58858
52556, 89211
52572, 15308
52573, 10666
52576, 85806
52581, 15035
52606, 57414
52615, 47388
52625, 67277
52636, 45562
52665, 16721
52668, 7106
52669, 91981
52671, 39757
52678, 10008
52691, 12969
52698, 81758
52713, 21881
52715, 74994
52722, 969
52733, 99657
52743, 12331
52793, 77536
52807, 22282
52816, 92537
52817, 53329
52822, 89809
52824, 87257
52826, 77744
52842, 61086
52845, 38367
52853, 22975
52876, 98764
52890, 63076
52917, 6039
52926, 33588
52930, 29929
52942, 47130
52945, 83458
52948, 16517
52954, 258
52964, 51950
52979, 45244
52999, 48358
53018, 92967
53027, 96620
53028, 67873
53030, 16979
53036, 50494
53069, 28009
53085, 13937
53090, 63663
53091, 64175
53100, 65768
53110, 65590
53123, 71744
53131, 57427
53134, 94551
53139, 91447
53141, 14948
53151, 99957
53169, 30345
53174, 39434
53204, 57156
53222, 14617
53243, 99591
53267, 29238
53280, 22088
53284, 32983
53288, 37610
53293, 21333
53303, 79500
53305, 30701
53332, 15715
53340, 11754
53348, 50104
53373, 19918
53435, 10232
53443, 31298
53447, 56038
53457, 45424
53460, 67739
53461, 84891
53462, 82518
53468, 44337
53471, 26829
53477, 75116
53482, 93674
53496, 39299
53504, 65268
53509, 52800
53511, 88924
53525, 51538
53536, 18097
53546, 50247
53554, 33905
53557, 79867
53562, 42126
53564, 85379
53565, 38683
53569, 56737
53578, 33737
53579, 53395
53591, 15173
53603, 58084
53605, 59449
53617, 98337
53621, 35801
53627, 79727
53639, 40277
53656, 57783
53659, 48647
53671, 23756
53680, 13228
53693, 22208
53695, 59578
53702, 72496
53704, 20949
53706, 79964
53720, 46035
53723, 40909
53733, 99681
53750, 36262
53757, 89364
53771, 39474
53773, 80929
53799, 72452
53802, 74289
53808, 44705
53818, 63340
53823, 95480
53834, 82068
53836, 15028
53850, 3899
53860, 19263
53876, 75488
53881, 16275
53885, 90270
53926, 41626
53928, 46435
53934, 77682
53935, 80199
53949, 88541
53952, 55516
53959, 18723
53979, 51901
53983, 20069
53986, 12930
53991, 38354
53993, 81139
53999, 51572
54006, 14554
54021, 48113
54041, 84635
54050, 17217
54055, 48689
54076, 80385
54101, 87567
54108, 33080
54118, 43002
54119, 64354
54121, 4001
54125, 96449
54158, 18662
54163, 2625
54170, 42393
54172, 61899
54182, 17421
54195, 2761
54198, 15768
54208, 86778
54210, 46064
54211, 19669
54213, 34424
54223, 83569
54227, 23648
54228, 13403
54230, 95186
54237, 13110
54245, 92300
54258, 49474
54260, 97544
54261, 16185
54272, 57584
54282, 31105
54288, 96855
54321, 32754
54332, 66589
54334, 81737
54342, 34013
54344, 81738
54345, 77152
54350, 3981
54353, 2453
54377, 71905
54384, 25684
54409, 74233
54415, 19995
54435, 70402
54439, 24839
54440, 88817
54450, 89840
54461, 10268
54463, 39061
54466, 95834
54472, 53886
54475, 962
54476, 30821
54487, 73890
54489, 34484
54495, 1276
54497, 76404
54511, 8027
54519, 21170
54525, 96107
54532, 72408
54557, 16410
54562, 3753
54575, 47220
54581, 60144
54595, 62627
54616, 87848
54621, 56349
54629, 88812
54645, 47940
54664, 88376
54678, 30256
54697, 45760
54699, 84875
54701, 47184
54711, 91804
54722, 38844
54724, 15371
54726, 63718
54728, 83903
54770, 47313
54773, 39088
54778, 66256
54796, 25167
54803, 12437
54808, 85319
54830, 2114
54832, 95907
54842, 17344
54854, 6841
54861, 81071
54872, 28689
54874, 22875
54880, 87752
54883, 92841
54884, 23605
54892, 50403
54897, 56629
54924, 93042
54944, 76883
54946, 56790
54952, 18493
54972, 1288
54975, 97371
54981, 8383
54982, 54138
54987, 53796
54988, 4165
54997, 54563
55009, 3438
55016, 74739
55032, 23935
55036, 26969
55069, 18859
55079, 86568
55080, 99051
55084, 83358
55095, 8989
55100, 39872
55106, 3771
55121, 36464
55146, 91504
55173, 6710
55188, 54537
55194, 78467
55199, 21845
55238, 93476
55240, 7677
55244, 40041
55258, 40641
55260, 62967
55264, 15582
55277, 43371
55283, 55257
55296, 57575
55309, 61004
55328, 54195
55330, 40116
55331, 12977
55337, 98130
55339, 3949
55366, 33477
55368, 53348
55372, 93997
55384, 21411
55388, 32406
55389, 14821
55407, 66648
55414, 19273
55433, 72268
55436, 63216
55439, 93592
55448, 46727
55457, 70055
55459, 99907
55463, 23761
55476, 69416
55480, 40797
55495, 40925
55500, 85693
55504, 99634
55511, 96582
55524, 36141
55539, 85102
55545, 41929
55552, 76044
55580, 84109
55599, 58299
55608, 52506
55634, 34225
55638, 86696
55639, 75074
55648, 21592
55671, 96977
55672, 76526
55693, 211
55696, 45158
55731, 61011
55739, 43484
55753, 65062
55756, 45428
55765, 32210
55773, 74827
55774, 6793
55782, 95991
55792, 43784
55799, 49606
55804, 24403
55816, 69
55828, 12844
55830, 15420
55857, 38694
55869, 33016
55882, 30991
55895, 62611
55905, 60312
55920, 16763
55927, 13488
55948, 57830
55953, 95265
55956, 54080
55965, 94405
55983, 39237
55991, 1409
55998, 83698
55999, 83296
56006, 853
56008, 39387
56021, 18701
56032, 95551
56035, 54433
56044, 39964
56048, 84184
56052, 70613
56054, 89359
56058, 15812
56063, 23747
56079, 97453
56095, 64227
56102, 94290
56107, 52139
56121, 71309
56134, 7770
56144, 79732
56145, 50254
56146, 78552
56158, 49984
56161, 68537
56172, 37243
56182, 56226
56195, 54528
56197, 26127
56227, 83832
56238, 99948
56258, 47027
56273, 65995
56293, 31679
56305, 31527
56313, 23499
56323, 9396
56332, 35953
56340, 89484
56341, 47836
56368, 55092
56373, 9424
56379, 16114
56380, 20959
56396, 80333
56398, 86720
56408, 28623
56411, 92357
56415, 26967
56421, 83235
56427, 96504
56443, 35500
56450, 56780
56462, 11506
56465, 59653
56491, 52782
56500, 99151
56513, 71517
56521, 76570
56524, 67321
56526, 44752
56529, 91498
56540, 41787
56543, 17116
56544, 88804
56589, 1000
56597, 26235
56610, 98307
56614, 72009
56637, 99319
56640, 17925
56649, 88116
56654, 50611
56661, 1823
56671, 57848
56687, 47427
56696, 38047
56697, 11120
56703, 10955
56711, 36025
56722, 18445
56725, 26840
56733, 52869
56752, 90294
56776, 94169
56780, 65180
56814, 15753
56825, 98317
56841, 94066
56847, 20162
56860, 64098
56873, 60408
56876, 67368
56898, 29467
56902, 3095
56909, 37495
56928, 66037
56930, 98221
56935, 33775
56939, 33977
56954, 83624
56995, 76893
57000, 72622
57006, 16419
57014, 78578
57023, 99359
57030, 67977
57034, 14070
57057, 88236
57060, 38057
57076, 50905
57081, 20484
57085, 10778
57126, 85552
57127, 93482
57136, 46145
57142, 76072
57143, 13529
57150, 80652
57208, 5658
57220, 67216
57242, 69483
57267, 86598
57282, 46615
57286, 90154
57297, 96325
57300, 35570
57305, 96972
57326, 2189
57337, 72468
57356, 21519
57362, 8819
57379, 70396
57389, 65487
57406, 81278
57438, 49395
57444, 93077
57447, 2014
57450, 29741
57457, 40827
57459, 38730
57471, 90982
57485, 98748
57499, 33300
57501, 19153
57507, 88936
57529, 81183
57552, 89932
57579, 74433
57581, 73898
57585, 59491
57595, 78780
57607, 6846
57613, 788
57662, 97791
57678, 74075
57680, 19522
57704, 7518
57712, 72300
57717, 60193
57749, 89538
57770, 26430
57773, 36030
57775, 36643
57792, 52335
57819, 95434
57843, 96048
57844, 44904
57849, 96844
57879, 47174
57899, 48709
57919, 92003
57944, 56382
57980, 6721
57990, 42018
57995, 75748
58000, 23849
58006, 12263
58013, 1623
58019, 10945
58043, 87982
58047, 78578
58049, 28577
58063, 26792
58070, 64907
58087, 52199
58094, 75911
58100, 82159
58112, 96097
58113, 17101
58114, 53143
58127, 67024
58149, 75258
58160, 87135
58169, 913
58172, 63378
58183, 80200
58232, 27374
58235, 24900
58236, 25222
58255, 96544
58256, 34534
58261, 97835
58265, 81623
58299, 88439
58300, 84567
58323, 96242
58327, 59613
58333, 58283
58336, 18996
58339, 10076
58348, 35500
58350, 78727
58380, 63625
58397, 37779
58407, 90291
58419, 21781
58422, 26108
58426, 77076
58430, 96544
58437, 67204
58482, 50147
58487, 33695
58492, 46647
58504, 32774
58506, 3052
58517, 20211
58536, 2909
58543, 93342
58566, 73889
58586, 63833
58606, 16146
58607, 55113
58628, 75249
58633, 14888
58634, 39598
58642, 19887
58651, 34063
58662, 65681
58691, 18202
58755, 3595
58762, 85897
58763, 59110
58764, 66432
58765, 35874
58778, 31956
58785, 9786
58789, 93108
58837, 78111
58839, 11743
58851, 56403
58852, 2904
58861, 23438
58863, 21853
58869, 13651
58882, 21861
58898, 45483
58900, 38676
58904, 83761
58915, 88126
58917, 9849
58923, 41365
58928, 32008
58929, 47559
58979, 27516
58984, 67378
58994, 30813
59024, 59721
59035, 65307
